turn_id,source_stable_id,source_file,source_row_number,parliament_document_id,parliament_number,document_type,title,turn_index,speaker_candidate,speaker_member_id,speaker_identity_status,speaker_resolution_confidence,speech_text,source_selector,confidence,method,review_status,release_status,source_hash,validation_hash,notes,review_reason
nzhc-speech-turn-11b8d4826edbabac,48HansD_20080213_00000645,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,9061,48HansD_20080213_00000645,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Justice,,unresolved,none,The Minister has every sympathy for the views of the member the Hon George Hawkins. She is concerned about any community facing an outbreak of violent crime. Violent crime in New Zealand and internationally has been increasing over the past 25 years. However homicides in New Zealand have fluctuated over the past decade: in 1997 there were 151 and in 2006 there were 98.,48HansD_20080213_00000645#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,46bcd300a2a98fff25ed693ca157ceff1ec155baa04c93d01aa0a769deed2cf5,c895e17e7b20973abcae8c5ce90bfe3674da0404734783001b3d2cbfefe7cb77,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7199f0c1f88168e8,48HansS_20080213_00000654,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,9064,48HansS_20080213_00000654,48,Hansard - question,"Power, Simon: Questions for Oral Answer — Questions to Ministers",1,Minister of Justice,,unresolved,none,The Minister has every sympathy for the views of the member the Hon George Hawkins. She is concerned about any community facing an outbreak of violent crime. Violent crime in New Zealand and internationally has been increasing over the past 25 years. However homicides in New Zealand have fluctuated over the past decade: in 1997 there were 151 and in 2006 there were 98.,48HansS_20080213_00000654#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,04fa1b00149ad504c43144061e828a07d72140aba549335c2cf25b3d4307fd81,2c476a69e6a9df4dc98e6c4fe0507ee730b3fa79dc5d704c030254b4c79ed4c0,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7ef9f4024ea03ba6,48HansS_20071115_00000161,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,10378,48HansS_20071115_00000161,48,Hansard - question,"Ryall, Tony: Questions for Oral Answer — Questions to Ministers",1,Hon Dr Michael Cullen,,unresolved,none,Dominion Post,48HansS_20071115_00000161#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,f3d1779e9a87c6356ae74b6002d0a8cc20ec0048a631a02ff9a53bda67a7f4bc,d88d66d13479b353222d547172cd364600e4cfbcd1e2d9163681cad33c954092,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-388044a9ab69f953,48HansD_20071115_00000011,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,10385,48HansD_20071115_00000011,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Hon Dr Michael Cullen,,unresolved,none,Dominion Post,48HansD_20071115_00000011#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,f0f305de17fcaaa53d4fb797d358cdad44677832c2c55b151aae7e142ca43d63,bea028be93a61ac57ba32b7b220c15d5e2f3179df76f034a735275e3e48e605c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7be6ab96a8c7edb0,48HansD_20071115,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,10387,48HansD_20071115,48,Hansard - daily,"Volume 643, Week 61 - Thursday, 15 November 2007",1,Hon Dr Michael Cullen,,unresolved,none,Dominion Post,48HansD_20071115#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,6525b79e247f005ec4dba18d8d3830dbeb46c5b3e6bf48a5605a6a97dc439aa1,67d9e54b07ba03dcb34f710a30bd4a3e37f57c3a1ae5c12b0accf10d620a17f0,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-57eefcb8d11a6678,48HansD_20070620_00000003,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11422,48HansD_20070620_00000003,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620_00000003#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c47ecfa98b325a09ee63c12ca70d86d80ea78727a6f1521b8bef80054ca8d928,e4f4ae545a52b44b49a9514b8c2cbd564c87bfa67813eec7ed16a0a9f125dfd8,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-4e89a826120183f0,48HansD_20070620_00000003,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11422,48HansD_20070620_00000003,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,2,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620_00000003#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,16414df09facd8dd8c9cf2435116e5b3643383814f9d27d1661aee939d6f23db,4e3b7ed0ea5bbc2771d007ab7fb5798303b6327d0c5fec38ba02a0e26aa02682,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-86045faa104408ef,48HansD_20070620_00000003,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11422,48HansD_20070620_00000003,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,3,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620_00000003#turn-3,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,71adf5ef14555ae0f166ed432fd7d250692376d8d8b967c7d894b9b52c1d03f9,53433b6963844d982b8836caf08b0da3690a12692f01aaf43f4bf2999cd72b5d,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-33a508e0a804cbff,48HansD_20070620_00000003,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11422,48HansD_20070620_00000003,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,4,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620_00000003#turn-4,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,eee09905373b6d95f7915110bfeed2aa62ddc76fd9eec194a76e4ba17ed354fb,dbf9b3f7f17b76d56776cf24d84f8db7ae6ea32e63e61a2478975c9b832afe96,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-cc2b8078410d72a6,48HansD_20070620_00000003,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11422,48HansD_20070620_00000003,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,5,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620_00000003#turn-5,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,9681a75752471d55c2df625feeb3f851dedc44d73243124c02e47388b7182413,f8de3511c85e2bc7d74b0300bc797cc51ad81b9cd86350b977af10e01f98600f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-ed265b99f969caaa,48HansS_20070620_00000486,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11841,48HansS_20070620_00000486,48,Hansard - question,"Collins, Judith: , Questions for Oral Answer — Questions to Ministers",1,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansS_20070620_00000486#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,45dd94f2097b4d2ba2e8f36a90e6dd4089ac9b05b2017aeb2a1ab538ff779ec0,94c6ba0f400f6af216bc2c97ff6d7268ffc3a6d619b6a503da4072150b75dfca,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-f795e2d58a71d779,48HansS_20070620_00000486,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11841,48HansS_20070620_00000486,48,Hansard - question,"Collins, Judith: , Questions for Oral Answer — Questions to Ministers",2,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansS_20070620_00000486#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c142c429a8fdf1b937c1f0163ef9b5629b043881b55fe9f97decf6923988a8e9,dfd748994ec1a3919bacd8d9799af3b3484344d089865316c95a8ea3da06b70a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8b1c678852ea870e,48HansS_20070620_00000486,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11841,48HansS_20070620_00000486,48,Hansard - question,"Collins, Judith: , Questions for Oral Answer — Questions to Ministers",3,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansS_20070620_00000486#turn-3,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,ae892aa23fbdb33e66fe36f22721f961127c98e041d704b6455ab81ed03e2993,45eda862eb8b0e70087abe70188335291152592056ce6485e945744bf6fdf9e2,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-569b1e1ce231d2c5,48HansS_20070620_00000486,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11841,48HansS_20070620_00000486,48,Hansard - question,"Collins, Judith: , Questions for Oral Answer — Questions to Ministers",4,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansS_20070620_00000486#turn-4,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,a4a67523289b7aceaefbd0bf85c5e09e13b979140282f7f86f8337be318aeaca,0ebc6cfb8ee5afd8b04b39eac708275ee67224f38b3b372b20d7a5192354c307,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-d0b18b81e05e0946,48HansS_20070620_00000486,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11841,48HansS_20070620_00000486,48,Hansard - question,"Collins, Judith: , Questions for Oral Answer — Questions to Ministers",5,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansS_20070620_00000486#turn-5,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,e75378657a956729e57f1d0f82d6032cf762b3f998a8ea82ecb29fcc1923a6d5,42dbf6e2cb17182a50c9eefad2bda0b156a770f6eaddcbdf052341f8c853ab0a,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-7f237ee251766aa4,48HansD_20070620,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11853,48HansD_20070620,48,Hansard - daily,"Volume 640, Week 47 - Wednesday, 20 June 2007",1,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b10ebcaac3e68629bc5f4805ac498f51b95b39af742e16ed95b28a4a3f725021,4e88f4fc9d357fdc64d0e1f8c3cc065d90ab85e24daaf5aaf17fc9c22de769ba,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-edd896c783573a21,48HansD_20070620,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11853,48HansD_20070620,48,Hansard - daily,"Volume 640, Week 47 - Wednesday, 20 June 2007",2,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,c3a1f42fb6b0cc24eabfb4fa012f980a819d52fb9efc70eca1664641e8598b24,5dbb8966d7ef5263cfda535ead39d5255371ae87cc3fd4150d61a13dfcb1ff15,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-bed1b077317cefda,48HansD_20070620,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11853,48HansD_20070620,48,Hansard - daily,"Volume 640, Week 47 - Wednesday, 20 June 2007",3,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620#turn-3,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b31e8921c8ee51452350b66d342e8f5c4821711799647f714d6a127b42b0bcce,e6ab74f3a21821615a691b403a6788da0e4f4b5e2afe9f48175c84ebe7901d3c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-361bf5ac501eafca,48HansD_20070620,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11853,48HansD_20070620,48,Hansard - daily,"Volume 640, Week 47 - Wednesday, 20 June 2007",4,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620#turn-4,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,096a87c72ab8602a011f0859e82ef2f106312d7073f87d8dbc5b5077ef0194fe,a2c638296b59b46b56baf08a72ffbb05972a1f01a478230cc4194b1047717de1,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-9d1e5aa95ab038fc,48HansD_20070620,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,11853,48HansD_20070620,48,Hansard - daily,"Volume 640, Week 47 - Wednesday, 20 June 2007",5,Madam SPEAKER,,unresolved,none,Madam SPEAKER,48HansD_20070620#turn-5,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,2d4bd2c00dd91ec64d5f8e3aee3f2c091cfa2567d60bbde00c78836aa680765c,7658d07725e4e55f1e9a98aeb56c4ece8df6471bd9584d4c64e3fac02b7dd1c8,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-75dc2052be65616e,48HansD_20051116_00000021,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,12734,48HansD_20051116_00000021,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,1,Minister of Health,,unresolved,none,What progress has been made on protecting young New Zealanders from the meningococcal B disease?,48HansD_20051116_00000021#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,07f855ffe52d54065ee5c1c1d293ad9b6477823c719678c259c2ea7b38eb8990,4bd6742d4eb13e06255904fe3399fe02be74037bc946649c3fdbc833f02fd411,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-94ee73371c26a66c,48HansD_20051116_00000021,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,12734,48HansD_20051116_00000021,48,Hansard - debate,Questions for Oral Answer — Questions to Ministers,2,Minister of Police,,unresolved,none,Does she stand by her statement that “You and I expect police to come straight away to us but there are some things with lower priority.”; if so which crimes does she consider to be of lower priority for police investigation?,48HansD_20051116_00000021#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,d1d155e921f37d4eb13bca039779824598772242a55b6c9ee39ff29a903fe487,c147be64c0fa2c80b7d641005d4ac3d5942cd2ccb2b52b9123cbf56600b7388c,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-0b832aeccf81a259,48HansS_20051116_00000458,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,12740,48HansS_20051116_00000458,48,Hansard - question,"Power, Simon: Questions for Oral Answer — Questions to Ministers",1,Minister of Police,,unresolved,none,Does she stand by her statement that “You and I expect police to come straight away to us but there are some things with lower priority.”; if so which crimes does she consider to be of lower priority for police investigation?,48HansS_20051116_00000458#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,96fbdbacc36110f9be63afa0bc78499210aaed65b279a78570a505a61129e1fa,9a22bbc10e65908f5ea14b1009a60d2481e3f29f1626ad6e1bf7d41747175f0f,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8001acbef69366c8,48HansS_20051116_00000418,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,12741,48HansS_20051116_00000418,48,Hansard - question,"Street, Maryan: Questions for Oral Answer — Questions to Ministers",1,Minister of Health,,unresolved,none,What progress has been made on protecting young New Zealanders from the meningococcal B disease?,48HansS_20051116_00000418#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,d7eaf26d3fb3a7e7b73e015e012871ae0f2f2d62d80f014f128e90fa6c3b67c4,e9ffbac7bcada05290a90f8af4fe82855085148e2dfe8bccce80bf6b9f7d4490,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-883064f498e6c2f9,48HansD_20051116,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,12759,48HansD_20051116,48,Hansard - daily,"Volume 628, Week 2 - Wednesday, 16 November 2005",1,Minister of Health,,unresolved,none,What progress has been made on protecting young New Zealanders from the meningococcal B disease?,48HansD_20051116#turn-1,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,b65476d059b1e8c74a076008fcbc3adacb498a4248d5a6cd6d33b4b4fb9d8f0f,9a8986ac7ef2e93b7630f42d2c2cb9ea16b69d6a0e10a95969aeea246a4d0aa0,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
nzhc-speech-turn-8e1d33601f73eb02,48HansD_20051116,2024-09-06 Hansard Extract from DocumentsDB/Hansard-48.csv,12759,48HansD_20051116,48,Hansard - daily,"Volume 628, Week 2 - Wednesday, 16 November 2005",2,Minister of Police,,unresolved,none,Does she stand by her statement that “You and I expect police to come straight away to us but there are some things with lower priority.”; if so which crimes does she consider to be of lower priority for police investigation?,48HansD_20051116#turn-2,medium,tab_colon_marker_v1,needs-review,blocked-pending-validation,cfce22568fa71dc84a2a718345cee4e9b34ea8fd497089d0cb2914a59afdcf63,650398cc240973706f6a65a96eb965e1893dd70e84f25a565a6ce45567db9f8e,Speaker candidate did not match the triangulated member authority and is routed to agent-review fallback.,unresolved
